Z?hler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;VerfÅgungsbeschr?nkung;VerfÅgbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;VerfÅgbare Mittel;Ist
842;2016;40;3640;11903;0;E03;186;65000;0;0;65.000,00;0;0;14.309,13;0;0;0;14.309,13
843;2016;40;3640;11903;101;E03;186;0;0;0;0;0;0;170,95;0;0;0;170,95
844;2016;40;3640;11903;103;E03;186;0;0;0;0;0;0;223,35;0;0;0;223,35
845;2016;40;3640;11903;114;E03;186;0;0;0;0;0;0;2.447,39;0;0;0;2.447,39
846;2016;40;3640;11903;125;E03;186;0;0;0;0;0;0;578,1;0;0;0;578,1
847;2016;40;3640;11906;###;E03;186;6700;0;0;6.700,00;0;0;487,65;0;0;0;487,65
848;2016;40;3640;11906;0;E03;186;6700;0;0;6.700,00;0;0;31;0;0;0;31
849;2016;40;3640;11906;101;E03;186;0;0;0;0;0;0;39,5;0;0;0;39,5
850;2016;40;3640;11906;103;E03;186;0;0;0;0;0;0;36;0;0;0;36
851;2016;40;3640;11906;114;E03;186;0;0;0;0;0;0;287,4;0;0;0;287,4
852;2016;40;3640;11906;125;E03;186;0;0;0;0;0;0;93,75;0;0;0;93,75
853;2016;40;3640;11979;###;E03;186;1000;0;0;1.000,00;0;0;13,85;0;0;0;13,85
854;2016;40;3640;11979;0;E03;186;1000;0;0;1.000,00;0;0;13,85;0;0;0;13,85
855;2016;40;3640;42201;###;;186;32700;0;0;32.700,00;0;32.700,00;5.193,30;5.193,30;0;27.506,70;5.193,30
856;2016;40;3640;42201;0;;186;32700;0;0;32.700,00;0;32.700,00;5.193,30;5.193,30;0;27.506,70;5.193,30
857;2016;40;3640;42701;###;;186;5000;0;0;5.000,00;0;5.000,00;0;4.758,20;0;241,8;0
858;2016;40;3640;42701;0;;186;5000;0;0;5.000,00;0;5.000,00;0;4.758,20;0;241,8;0
859;2016;40;3640;42801;###;;186;2101000;0;0;2.101.000,00;0;2.101.000,00;169.129,51;169.129,51;0;1.931.870,49;169.129,51
860;2016;40;3640;42801;0;;186;2101000;0;0;2.101.000,00;0;2.101.000,00;169.129,51;169.129,51;0;1.931.870,49;169.129,51
861;2016;40;3640;42821;###;;186;133000;0;0;133.000,00;0;133.000,00;9.657,77;9.657,77;0;123.342,23;9.657,77
862;2016;40;3640;42821;0;;186;133000;0;0;133.000,00;0;133.000,00;9.657,77;9.657,77;0;123.342,23;9.657,77
863;2016;40;3640;44100;###;;186;7600;0;0;7.600,00;0;7.600,00;0;0;0;7.600,00;0
864;2016;40;3640;44100;0;;186;7600;0;0;7.600,00;0;7.600,00;0;0;0;7.600,00;0
865;2016;40;3640;51101;###;A09;186;7000;0;0;7.000,00;0;7.000,00;570,45;2.542,99;0;4.457,01;570,45
866;2016;40;3640;51101;0;A09;186;7000;0;-4.500,00;2.500,00;0;2.500,00;0;1.972,54;0;527,46;0
867;2016;40;3640;51101;200;A09;186;0;0;4.500,00;4.500,00;0;4.500,00;570,45;570,45;0;3.929,55;570,45
868;2016;40;3640;51111;###;A09;186;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
869;2016;40;3640;51111;0;A09;186;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
870;2016;40;3640;51136;###;A09;186;6200;0;0;6.200,00;0;6.200,00;0;558;0;5.642,00;0
871;2016;40;3640;51136;0;A09;186;6200;0;0;6.200,00;0;6.200,00;0;558;0;5.642,00;0
872;2016;40;3640;51140;###;A05;186;30000;0;0;30.000,00;0;30.000,00;166,88;166,88;0;29.833,12;166,88
873;2016;40;3640;51140;0;A05;186;30000;0;0;30.000,00;0;30.000,00;166,88;166,88;0;29.833,12;166,88
874;2016;40;3640;51143;###;A05;186;4100;0;0;4.100,00;0;4.100,00;0;465,64;0;3.634,36;0
875;2016;40;3640;51143;0;A05;186;4100;0;0;4.100,00;0;4.100,00;0;465,64;0;3.634,36;0
876;2016;40;3640;51701;###;A08;186;87100;0;0;87.100,00;0;87.100,00;25.198,72;28.667,86;0;58.432,14;4.224,40
877;2016;40;3640;51701;0;A08;186;87100;0;-76.320,00;10.780,00;0;10.780,00;4.218,17;7.687,31;0;3.092,69;4.218,17
878;2016;40;3640;51701;370;A08;186;0;0;30;30;0;30;6,23;6,23;0;23,77;6,23
879;2016;40;3640;51701;371;A08;186;0;0;25.000,00;25.000,00;0;25.000,00;20.866,00;20.866,00;0;4.134,00;0
880;2016;40;3640;51701;376;A08;186;0;0;2.500,00;2.500,00;0;2.500,00;108,32;108,32;0;2.391,68;0
881;2016;40;3640;51701;377;A08;186;0;0;48.790,00;48.790,00;0;48.790,00;0;0;0;48.790,00;0
882;2016;40;3640;51801;###;A08;186;442000;0;0;442.000,00;0;442.000,00;439.374,59;439.374,59;0;2.625,41;36.195,98
883;2016;40;3640;51801;0;A08;186;442000;0;0;442.000,00;0;442.000,00;439.374,59;439.374,59;0;2.625,41;36.195,98
884;2016;40;3640;52306;###;A09;186;270000;0;0;270.000,00;0;270.000,00;0;203.320,00;0;66.680,00;0
885;2016;40;3640;52306;0;A09;186;270000;0;0;270.000,00;0;270.000,00;0;203.320,00;0;66.680,00;0
886;2016;40;3640;52511;###;A09;186;1500;0;0;1.500,00;0;1.500,00;0;0;0;1.500,00;0
887;2016;40;3640;52511;0;A09;186;1500;0;0;1.500,00;0;1.500,00;0;0;0;1.500,00;0
888;2016;40;3640;53110;###;A09;186;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
889;2016;40;3640;53110;0;A09;186;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
890;2016;40;3640;54060;###;A09;186;2600;0;0;2.600,00;0;2.600,00;0;0;0;2.600,00;0
891;2016;40;3640;54060;0;A09;186;2600;0;0;2.600,00;0;2.600,00;0;0;0;2.600,00;0
892;2016;40;3640;54079;###;A09;186;1300;0;0;1.300,00;0;1.300,00;0;0;0;1.300,00;0
893;2016;40;3640;54079;0;A09;186;1300;0;0;1.300,00;0;1.300,00;0;0;0;1.300,00;0
894;2016;40;3640;54085;###;A09;186;52400;0;0;52.400,00;0;52.400,00;0;0;0;52.400,00;0
895;2016;40;3640;54085;0;A09;186;52400;0;0;52.400,00;0;52.400,00;0;0;0;52.400,00;0
896;2016;40;3700;11105;###;E03;111;3000;0;0;3.000,00;0;0;3,5;0;0;0;3,5
897;2016;40;3700;11105;0;E03;111;3000;0;0;3.000,00;0;0;3,5;0;0;0;3,5
898;2016;40;3700;11903;###;E03;111;1000;0;0;1.000,00;0;0;5.124,94;0;0;0;35
899;2016;40;3700;11903;0;E03;111;1000;0;0;1.000,00;0;0;5.124,94;0;0;0;35
900;2016;40;3700;11977;###;E03;111;105000;0;0;105.000,00;0;0;0;0;0;0;0
901;2016;40;3700;11977;0;E03;111;105000;0;0;105.000,00;0;0;0;0;0;0;0
902;2016;40;3700;11979;###;E03;111;1000;0;0;1.000,00;0;0;1.106,05;0;0;0;399,06
903;2016;40;3700;11979;0;E03;111;1000;0;0;1.000,00;0;0;1.106,05;0;0;0;399,06
904;2016;40;3700;12401;###;E01;111;69000;0;0;69.000,00;0;0;0;0;0;0;0
905;2016;40;3700;12401;0;E01;111;69000;0;0;69.000,00;0;0;0;0;0;0;0
906;2016;40;3700;42201;###;;111;214000;0;0;214.000,00;0;214.000,00;37.175,99;37.175,99;0;176.824,01;37.175,99
907;2016;40;3700;42201;0;;111;214000;0;0;214.000,00;0;214.000,00;37.175,99;37.175,99;0;176.824,01;37.175,99
908;2016;40;3700;42801;###;;111;2827000;0;0;2.827.000,00;0;2.827.000,00;216.801,20;216.801,20;0;2.610.198,80;216.801,20
909;2016;40;3700;42801;0;;111;2827000;0;0;2.827.000,00;0;2.827.000,00;216.801,20;216.801,20;0;2.610.198,80;216.801,20
910;2016;40;3700;42811;###;;111;1000;0;0;1.000,00;0;1.000,00;6.028,28;6.028,28;0;-5.028,28;6.028,28
911;2016;40;3700;42811;0;;111;1000;0;0;1.000,00;0;1.000,00;6.028,28;6.028,28;0;-5.028,28;6.028,28
912;2016;40;3700;44100;###;;111;8800;0;0;8.800,00;0;8.800,00;266,05;266,05;0;8.533,95;266,05
913;2016;40;3700;44100;0;;111;8800;0;0;8.800,00;0;8.800,00;266,05;266,05;0;8.533,95;266,05
914;2016;40;3700;51101;###;A09;111;3500;0;0;3.500,00;0;3.500,00;126,74;126,74;0;3.373,26;126,74
915;2016;40;3700;51101;0;A09;111;3500;0;0;3.500,00;0;3.500,00;126,74;126,74;0;3.373,26;126,74
916;2016;40;3700;51140;###;A05;111;40000;0;0;40.000,00;0;40.000,00;0;0;0;40.000,00;0
917;2016;40;3700;51140;0;A05;111;40000;0;0;40.000,00;0;40.000,00;0;0;0;40.000,00;0
918;2016;40;3700;51404;###;A07;112;20000;0;0;20.000,00;0;20.000,00;520,38;520,38;0;19.479,62;520,38
919;2016;40;3700;51404;0;A07;112;20000;0;0;20.000,00;0;20.000,00;520,38;520,38;0;19.479,62;520,38
920;2016;40;3700;51701;###;A08;111;2675000;0;0;2.675.000,00;-2.500,00;2.672.500,00;3.021,81;3.250,61;0;2.669.249,39;1.387,81
921;2016;40;3700;51701;0;A08;111;2675000;0;-1.337.500,00;1.337.500,00;-2.500,00;1.335.000,00;0;0;0;1.335.000,00;0
922;2016;40;3700;51701;350;A08;111;0;0;1.337.500,00;1.337.500,00;0;1.337.500,00;3.021,81;3.250,61;0;1.334.249,39;1.387,81
923;2016;40;3700;51730;###;A08;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
924;2016;40;3700;51730;0;A08;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
925;2016;40;3700;51801;###;A08;111;0;0;2.500,00;2.500,00;0;2.500,00;499,8;499,8;0;2.000,20;499,8
926;2016;40;3700;51801;0;A08;111;0;0;0;0;0;0;0;0;0;0;0
927;2016;40;3700;51801;350;A08;111;0;0;2.500,00;2.500,00;0;2.500,00;499,8;499,8;0;2.000,20;499,8
928;2016;40;3700;51900;###;A02;111;228000;0;0;228.000,00;0;228.000,00;406,55;406,55;0;227.593,45;406,55
929;2016;40;3700;51900;0;A02;111;228000;0;0;228.000,00;0;228.000,00;406,55;406,55;0;227.593,45;406,55
930;2016;40;3700;51902;###;A02;129;3951000;0;0;3.951.000,00;0;3.951.000,00;172.547,94;605.730,68;0;3.345.269,32;132.653,62
931;2016;40;3700;51902;0;A02;129;3951000;0;-2.080.000,00;1.871.000,00;0;1.871.000,00;0;0;0;1.871.000,00;0
932;2016;40;3700;51902;354;A02;129;0;0;50.000,00;50.000,00;0;50.000,00;11.423,89;17.644,44;0;32.355,56;0
933;2016;40;3700;51902;365;A02;129;0;0;500.000,00;500.000,00;0;500.000,00;13.321,13;273.997,42;0;226.002,58;8.760,14
934;2016;40;3700;51902;366;A02;129;0;0;790.000,00;790.000,00;0;790.000,00;147.802,92;287.397,51;0;502.602,49;123.893,48
935;2016;40;3700;51902;367;A02;129;0;0;100.000,00;100.000,00;0;100.000,00;0;0;0;100.000,00;0
936;2016;40;3700;51902;368;A02;129;0;0;100.000,00;100.000,00;0;100.000,00;0;0;0;100.000,00;0
937;2016;40;3700;51902;369;A02;129;0;0;200.000,00;200.000,00;0;200.000,00;0;0;0;200.000,00;0
938;2016;40;3700;51902;370;A02;129;0;0;125.000,00;125.000,00;0;125.000,00;0;0;0;125.000,00;0
939;2016;40;3700;51902;371;A02;129;0;0;80.000,00;80.000,00;0;80.000,00;0;0;0;80.000,00;0
940;2016;40;3700;51902;372;A02;129;0;0;135.000,00;135.000,00;0;135.000,00;0;26.691,31;0;108.308,69;0
941;2016;40;3700;51912;###;A02;129;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
942;2016;40;3700;51912;0;A02;129;1000;0;-1.000,00;0;0;0;0;0;0;0;0
943;2016;40;3700;51912;350;A02;129;0;0;700;700;0;700;0;0;0;700;0
944;2016;40;3700;51912;351;A02;129;0;0;300;300;0;300;0;0;0;300;0
945;2016;40;3700;52110;###;A04;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
946;2016;40;3700;52110;0;A04;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
947;2016;40;3700;52501;###;A09;129;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
948;2016;40;3700;52501;0;A09;129;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
949;2016;40;3700;52509;###;A01;111;157000;0;0;157.000,00;0;157.000,00;26,9;26,9;0;156.973,10;26,9
950;2016;40;3700;52509;0;A01;111;157000;0;0;157.000,00;0;157.000,00;0;0;0;157.000,00;0
951;2016;40;3700;52509;120;A01;111;0;0;0;0;0;0;26,9;26,9;0;-26,9;26,9
952;2016;40;3700;53111;###;A09;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
953;2016;40;3700;53111;0;A09;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
954;2016;40;3700;53405;###;A09;111;5000;0;0;5.000,00;0;5.000,00;163,43;163,43;0;4.836,57;163,43
955;2016;40;3700;53405;0;A09;111;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
956;2016;40;3700;53405;120;A09;111;0;0;0;0;0;0;163,43;163,43;0;-163,43;163,43
957;2016;40;3700;54010;###;A09;111;276000;0;0;276.000,00;0;276.000,00;19.796,56;26.372,50;0;249.627,50;19.796,56
958;2016;40;3700;54010;0;A09;111;276000;0;0;276.000,00;0;276.000,00;1.773,10;8.349,04;0;267.650,96;1.773,10
959;2016;40;3700;54010;193;A09;111;0;0;0;0;0;0;13.280,52;13.280,52;0;-13.280,52;13.280,52
960;2016;40;3700;54010;198;A09;111;0;0;0;0;0;0;4.742,94;4.742,94;0;-4.742,94;4.742,94
961;2016;40;3700;54079;###;A09;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
962;2016;40;3700;54079;0;A09;111;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
963;2016;40;3700;63621;###;T;111;1250000;0;0;1.250.000,00;0;1.250.000,00;377.925,00;377.925,00;0;872.075,00;377.925,00
964;2016;40;3700;63621;0;T;111;1250000;0;0;1.250.000,00;0;1.250.000,00;377.925,00;377.925,00;0;872.075,00;377.925,00
965;2016;40;3700;67101;###;T;111;2000;0;0;2.000,00;0;2.000,00;504,07;504,07;0;1.495,93;504,07
966;2016;40;3700;67101;0;T;111;2000;0;0;2.000,00;0;2.000,00;504,07;504,07;0;1.495,93;504,07
967;2016;40;3700;67105;###;T;145;650000;0;0;650.000,00;0;650.000,00;15.407,58;16.085,88;0;633.914,12;15.151,04
968;2016;40;3700;67105;0;T;145;650000;0;0;650.000,00;0;650.000,00;12.559,58;13.237,88;0;636.762,12;12.303,04
969;2016;40;3700;67105;184;T;145;0;0;0;0;0;0;2.848,00;2.848,00;0;-2.848,00;2.848,00
970;2016;40;3700;67108;###;T;111;166000;0;0;166.000,00;0;166.000,00;0;0;0;166.000,00;0
971;2016;40;3700;67108;0;T;111;166000;0;0;166.000,00;0;166.000,00;0;0;0;166.000,00;0
972;2016;40;3700;68102;###;Z10;129;2000;0;0;2.000,00;0;2.000,00;0;0;0;2.000,00;0
973;2016;40;3700;68102;0;Z10;129;2000;0;0;2.000,00;0;2.000,00;0;0;0;2.000,00;0
974;2016;40;3700;68156;###;T;111;13000;0;0;13.000,00;0;13.000,00;0;0;0;13.000,00;0
975;2016;40;3700;68156;0;T;111;13000;0;0;13.000,00;0;13.000,00;0;0;0;13.000,00;0
976;2016;40;3700;68165;###;T;259;267000;0;0;267.000,00;0;267.000,00;95.913,43;95.913,43;0;171.086,57;95.913,43
977;2016;40;3700;68165;0;T;259;267000;0;0;267.000,00;0;267.000,00;0;0;0;267.000,00;0
978;2016;40;3700;68165;400;T;259;0;0;0;0;0;0;95.892,48;95.892,48;0;-95.892,48;95.892,48
979;2016;40;3700;68165;500;T;259;0;0;0;0;0;0;20,95;20,95;0;-20,95;20,95
980;2016;40;3700;68406;###;T;111;735000;0;0;735.000,00;0;735.000,00;183.750,00;183.750,00;0;551.250,00;183.750,00
981;2016;40;3700;68406;0;T;111;735000;0;0;735.000,00;0;735.000,00;183.750,00;183.750,00;0;551.250,00;183.750,00
982;2016;40;3700;81279;###;A05;111;50000;0;0;50.000,00;0;50.000,00;0;0;0;50.000,00;0
983;2016;40;3700;81279;0;A05;111;50000;0;0;50.000,00;0;50.000,00;0;0;0;50.000,00;0
984;2016;40;3701;11110;###;E05;129;4013000;0;0;4.013.000,00;0;0;4.526.343,03;0;0;0;410.046,77
985;2016;40;3701;11110;0;E05;129;4013000;0;0;4.013.000,00;0;0;4.526.343,03;0;0;0;410.046,77
986;2016;40;3701;11117;###;E05;112;1000;0;0;1.000,00;0;0;0;0;0;0;0
987;2016;40;3701;11117;0;E05;112;1000;0;0;1.000,00;0;0;0;0;0;0;0
988;2016;40;3701;12401;###;E01;112;18000;0;0;18.000,00;0;0;8.332,31;0;0;0;3.948,25
989;2016;40;3701;12401;0;E01;112;18000;0;0;18.000,00;0;0;0;0;0;0;0
990;2016;40;3701;12401;350;E01;112;0;0;0;0;0;0;8.332,31;0;0;0;3.948,25
991;2016;40;3701;26105;###;E05;112;400000;0;0;400.000,00;0;0;243.934,45;0;0;0;22.753,23
992;2016;40;3701;26105;0;E05;112;400000;0;0;400.000,00;0;0;243.934,45;0;0;0;22.753,23
993;2016;40;3701;35921;###;E00;850;1000;0;0;1.000,00;0;0;0;0;0;0;0
994;2016;40;3701;35921;0;E00;850;1000;0;0;1.000,00;0;0;0;0;0;0;0
995;2016;40;3701;35922;###;E00;850;1000;0;0;1.000,00;0;0;0;0;0;0;0
996;2016;40;3701;35922;0;E00;850;1000;0;0;1.000,00;0;0;0;0;0;0;0
997;2016;40;3701;51420;###;A07;129;4014000;0;0;4.014.000,00;0;4.014.000,00;277.031,17;277.031,17;0;3.736.968,83;277.031,17
998;2016;40;3701;51420;0;A07;129;4014000;0;0;4.014.000,00;0;4.014.000,00;277.031,17;277.031,17;0;3.736.968,83;277.031,17
999;2016;40;3701;51701;###;A08;112;2769000;0;0;2.769.000,00;0;2.769.000,00;698.845,82;716.096,33;0;2.052.903,67;340.265,56
1000;2016;40;3701;51701;0;A08;112;2769000;0;-1.384.500,00;1.384.500,00;0;1.384.500,00;0;0;0;1.384.500,00;0
1001;2016;40;3701;51701;350;A08;112;0;0;1.384.500,00;1.384.500,00;0;1.384.500,00;698.845,82;716.096,33;0;668.403,67;340.265,56
1002;2016;40;3701;51912;###;A02;129;291000;0;0;291.000,00;0;291.000,00;21.447,59;42.961,18;0;248.038,82;14.670,21
1003;2016;40;3701;51912;0;A02;129;291000;0;-155.900,00;135.100,00;0;135.100,00;0;0;0;135.100,00;0
1004;2016;40;3701;51912;100;A02;129;0;0;0;0;0;0;100;100;0;-100;0
1005;2016;40;3701;51912;102;A02;129;0;0;0;0;0;0;150;150;0;-150;0
1006;2016;40;3701;51912;103;A02;129;0;0;0;0;0;0;150;150;0;-150;0
1007;2016;40;3701;51912;104;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1008;2016;40;3701;51912;105;A02;129;0;0;0;0;0;0;150;150;0;-150;0
1009;2016;40;3701;51912;106;A02;129;0;0;0;0;0;0;250;250;0;-250;0
1010;2016;40;3701;51912;107;A02;129;0;0;0;0;0;0;250;250;0;-250;0
1011;2016;40;3701;51912;108;A02;129;0;0;0;0;0;0;150;150;0;-150;0
1012;2016;40;3701;51912;110;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1013;2016;40;3701;51912;111;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1014;2016;40;3701;51912;112;A02;129;0;0;0;0;0;0;100;100;0;-100;0
1015;2016;40;3701;51912;113;A02;129;0;0;0;0;0;0;250;250;0;-250;0
1016;2016;40;3701;51912;114;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1017;2016;40;3701;51912;117;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1018;2016;40;3701;51912;118;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1019;2016;40;3701;51912;121;A02;129;0;0;0;0;0;0;100;100;0;-100;0
1020;2016;40;3701;51912;123;A02;129;0;0;0;0;0;0;250;250;0;-250;0
1021;2016;40;3701;51912;129;A02;129;0;0;0;0;0;0;200;200;0;-200;0
1022;2016;40;3701;51912;350;A02;129;0;0;146.000,00;146.000,00;0;146.000,00;18.147,59;39.661,18;0;106.338,82;14.670,21
1023;2016;40;3701;51912;351;A02;129;0;0;9.900,00;9.900,00;0;9.900,00;0;0;0;9.900,00;0
1024;2016;40;3701;52509;###;A01;112;760000;0;0;760.000,00;0;760.000,00;97.806,60;229.558,79;0;530.441,21;93.213,30
1025;2016;40;3701;52509;0;A01;112;760000;0;0;760.000,00;0;760.000,00;0;0;0;760.000,00;0
1026;2016;40;3701;52509;100;A01;112;0;0;0;0;0;0;200;5.905,67;0;-5.905,67;0
1027;2016;40;3701;52509;101;A01;112;0;0;0;0;0;0;0;436,8;0;-436,8;0
1028;2016;40;3701;52509;102;A01;112;0;0;0;0;0;0;170;1.582,88;0;-1.582,88;0
1029;2016;40;3701;52509;103;A01;112;0;0;0;0;0;0;150;5.047,44;0;-5.047,44;0
1030;2016;40;3701;52509;104;A01;112;0;0;0;0;0;0;854,4;5.671,61;0;-5.671,61;604,4
1031;2016;40;3701;52509;105;A01;112;0;0;0;0;0;0;1.186,04;4.663,25;0;-4.663,25;657,52
1032;2016;40;3701;52509;106;A01;112;0;0;0;0;0;0;200;7.109,12;0;-7.109,12;0
1033;2016;40;3701;52509;107;A01;112;0;0;0;0;0;0;200;8.104,33;0;-8.104,33;0
1034;2016;40;3701;52509;108;A01;112;0;0;0;0;0;0;324,95;3.620,75;0;-3.620,75;124,95
1035;2016;40;3701;52509;110;A01;112;0;0;0;0;0;0;150;4.152,48;0;-4.152,48;0
1036;2016;40;3701;52509;111;A01;112;0;0;0;0;0;0;380;5.462,48;0;-5.462,48;180
1037;2016;40;3701;52509;112;A01;112;0;0;0;0;0;0;150;5.808,48;0;-5.808,48;0
1038;2016;40;3701;52509;113;A01;112;0;0;0;0;0;0;219,5;6.228,62;0;-6.228,62;19,5
1039;2016;40;3701;52509;114;A01;112;0;0;0;0;0;0;569,35;7.147,87;0;-7.147,87;143,51
1040;2016;40;3701;52509;117;A01;112;0;0;0;0;0;0;150;2.715,48;0;-2.715,48;0
1041;2016;40;3701;52509;118;A01;112;0;0;0;0;0;0;661,24;6.159,88;0;-6.159,88;511,24
1042;2016;40;3701;52509;119;A01;112;0;0;0;0;0;0;178,26;3.792,78;0;-3.792,78;178,26
1043;2016;40;3701;52509;121;A01;112;0;0;0;0;0;0;309;2.562,48;0;-2.562,48;159
1044;2016;40;3701;52509;123;A01;112;0;0;0;0;0;0;200;2.335,40;0;-2.335,40;0
1045;2016;40;3701;52509;129;A01;112;0;0;0;0;0;0;385,22;4.698,26;0;-4.698,26;136,5
1046;2016;40;3701;52509;133;A01;112;0;0;0;0;0;0;0;2.580,84;0;-2.580,84;0
1047;2016;40;3701;52509;134;A01;112;0;0;0;0;0;0;152,02;5.049,46;0;-5.049,46;152,02
1048;2016;40;3701;52509;135;A01;112;0;0;0;0;0;0;123,64;7.514,94;0;-7.514,94;0
1049;2016;40;3701;52509;138;A01;112;0;0;0;0;0;0;268,58;3.778,57;0;-3.778,57;268,58
1050;2016;40;3701;52509;140;A01;112;0;0;0;0;0;0;0;3.263,84;0;-3.263,84;0
1051;2016;40;3701;52509;141;A01;112;0;0;0;0;0;0;1.250,56;5.845,72;0;-5.845,72;703,98
1052;2016;40;3701;52509;142;A01;112;0;0;0;0;0;0;0;3.198,12;0;-3.198,12;0
1053;2016;40;3701;52509;143;A01;112;0;0;0;0;0;0;187,24;3.052,16;0;-3.052,16;187,24
1054;2016;40;3701;52509;194;A01;112;0;0;0;0;0;0;212,79;2.721,39;0;-2.721,39;212,79
1055;2016;40;3701;52509;197;A01;112;0;0;0;0;0;0;88.973,81;99.347,69;0;-99.347,69;88.973,81
1056;2016;40;3701;52512;###;A09;112;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
1057;2016;40;3701;52512;0;A09;112;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
1058;2016;40;3701;53405;###;A09;112;365000;0;0;365.000,00;0;365.000,00;46.659,29;61.877,49;0;303.122,51;39.900,16
1059;2016;40;3701;53405;0;A09;112;365000;0;0;365.000,00;0;365.000,00;0;0;0;365.000,00;0
1060;2016;40;3701;53405;100;A09;112;0;0;0;0;0;0;965,32;965,32;0;-965,32;715,32
1061;2016;40;3701;53405;101;A09;112;0;0;0;0;0;0;17,39;17,39;0;-17,39;17,39
1062;2016;40;3701;53405;102;A09;112;0;0;0;0;0;0;1.125,82;1.125,82;0;-1.125,82;725,82
1063;2016;40;3701;53405;103;A09;112;0;0;0;0;0;0;865,84;865,84;0;-865,84;565,84
1064;2016;40;3701;53405;104;A09;112;0;0;0;0;0;0;426,38;426,38;0;-426,38;26,38
1065;2016;40;3701;53405;105;A09;112;0;0;0;0;0;0;461,85;461,85;0;-461,85;161,85
1066;2016;40;3701;53405;106;A09;112;0;0;0;0;0;0;515,47;515,47;0;-515,47;115,47
1067;2016;40;3701;53405;107;A09;112;0;0;0;0;0;0;735,27;735,27;0;-735,27;335,27
1068;2016;40;3701;53405;108;A09;112;0;0;0;0;0;0;974,5;974,5;0;-974,5;624,5
1069;2016;40;3701;53405;110;A09;112;0;0;0;0;0;0;624,91;624,91;0;-624,91;224,91
1070;2016;40;3701;53405;111;A09;112;0;0;0;0;0;0;1.000,92;1.000,92;0;-1.000,92;600,92
1071;2016;40;3701;53405;112;A09;112;0;0;0;0;0;0;516,74;2.624,00;0;-2.624,00;107,61
1072;2016;40;3701;53405;113;A09;112;0;0;0;0;0;0;718,37;718,37;0;-718,37;218,37
1073;2016;40;3701;53405;114;A09;112;0;0;0;0;0;0;1.643,34;1.643,34;0;-1.643,34;893,34
1074;2016;40;3701;53405;117;A09;112;0;0;0;0;0;0;96,05;96,05;0;-96,05;96,05
1075;2016;40;3701;53405;118;A09;112;0;0;0;0;0;0;491,36;1.125,02;0;-1.125,02;141,36
1076;2016;40;3701;53405;119;A09;112;0;0;0;0;0;0;170,05;170,05;0;-170,05;170,05
1077;2016;40;3701;53405;121;A09;112;0;0;0;0;0;0;420,5;420,5;0;-420,5;70,5
1078;2016;40;3701;53405;123;A09;112;0;0;0;0;0;0;1.037,26;1.037,26;0;-1.037,26;637,26
1079;2016;40;3701;53405;129;A09;112;0;0;0;0;0;0;680,53;875,29;0;-875,29;280,53
1080;2016;40;3701;53405;133;A09;112;0;0;0;0;0;0;228,17;228,17;0;-228,17;228,17
1081;2016;40;3701;53405;134;A09;112;0;0;0;0;0;0;121,52;121,52;0;-121,52;121,52
1082;2016;40;3701;53405;135;A09;112;0;0;0;0;0;0;124,91;124,91;0;-124,91;124,91
1083;2016;40;3701;53405;138;A09;112;0;0;0;0;0;0;253,45;918,07;0;-918,07;253,45
1084;2016;40;3701;53405;140;A09;112;0;0;0;0;0;0;187,74;577,25;0;-577,25;187,74
1085;2016;40;3701;53405;141;A09;112;0;0;0;0;0;0;425,31;425,31;0;-425,31;425,31
1086;2016;40;3701;53405;142;A09;112;0;0;0;0;0;0;183,28;183,28;0;-183,28;183,28
1087;2016;40;3701;53405;143;A09;112;0;0;0;0;0;0;653,28;1.361,85;0;-1.361,85;653,28
