Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
1970;2015;40;3911;67117;###;T;285;5000;0,00;0,00;5.000,00;0,00;5.000,00;2.382,55;2.382,55;0;2.617,45;2.382,55
1971;2015;40;3911;67117;000;T;285;5000;0,00;0,00;5.000,00;0,00;5.000,00;2.382,55;2.382,55;0;2.617,45;2.382,55
1972;2015;40;3911;67124;###;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
1973;2015;40;3911;67124;000;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
1974;2015;40;3911;67126;###;T;283;15313000;0,00;2.425.000,00;17.738.000,00;0,00;17.738.000,00;16.249.355,12;16.249.355,12;0;1.488.644,88;16.249.355,12
1975;2015;40;3911;67126;000;T;283;15313000;0,00;2.425.000,00;17.738.000,00;0,00;17.738.000,00;0,00;0,00;0;17.738.000,00;0,00
1976;2015;40;3911;67126;431;T;283;0;0,00;0,00;0,00;0,00;0,00;69.982,50;69.982,50;0;-69.982,50;69.982,50
1977;2015;40;3911;67126;432;T;283;0;0,00;0,00;0,00;0,00;0,00;232.027,35;232.027,35;0;-232.027,35;232.027,35
1978;2015;40;3911;67126;434;T;283;0;0,00;0,00;0,00;0,00;0,00;2.207,88;2.207,88;0;-2.207,88;2.207,88
1979;2015;40;3911;67126;440;T;283;0;0,00;0,00;0,00;0,00;0,00;1.642.352,71;1.642.352,71;0;-1.642.352,71;1.642.352,71
1980;2015;40;3911;67126;441;T;283;0;0,00;0,00;0,00;0,00;0,00;389.843,68;389.843,68;0;-389.843,68;389.843,68
1981;2015;40;3911;67126;442;T;283;0;0,00;0,00;0,00;0,00;0,00;3.990.375,15;3.990.375,15;0;-3.990.375,15;3.990.375,15
1982;2015;40;3911;67126;443;T;283;0;0,00;0,00;0,00;0,00;0,00;4.064.949,84;4.064.949,84;0;-4.064.949,84;4.064.949,84
1983;2015;40;3911;67126;445;T;283;0;0,00;0,00;0,00;0,00;0,00;77.791,30;77.791,30;0;-77.791,30;77.791,30
1984;2015;40;3911;67126;446;T;283;0;0,00;0,00;0,00;0,00;0,00;20.814,10;20.814,10;0;-20.814,10;20.814,10
1985;2015;40;3911;67126;450;T;283;0;0,00;0,00;0,00;0,00;0,00;1.371,36;1.371,36;0;-1.371,36;1.371,36
1986;2015;40;3911;67126;491;T;283;0;0,00;0,00;0,00;0,00;0,00;2.746.507,41;2.746.507,41;0;-2.746.507,41;2.746.507,41
1987;2015;40;3911;67126;492;T;283;0;0,00;0,00;0,00;0,00;0,00;2.991.372,43;2.991.372,43;0;-2.991.372,43;2.991.372,43
1988;2015;40;3911;67126;493;T;283;0;0,00;0,00;0,00;0,00;0,00;10.549,00;10.549,00;0;-10.549,00;10.549,00
1989;2015;40;3911;67126;496;T;283;0;0,00;0,00;0,00;0,00;0,00;495,87;495,87;0;-495,87;495,87
1990;2015;40;3911;67126;497;T;283;0;0,00;0,00;0,00;0,00;0,00;900,98;900,98;0;-900,98;900,98
1991;2015;40;3911;67126;498;T;283;0;0,00;0,00;0,00;0,00;0,00;7.813,56;7.813,56;0;-7.813,56;7.813,56
1992;2015;40;3911;67136;###;Z;227;14000;0,00;0,00;14.000,00;0,00;14.000,00;8.866,00;8.866,00;0;5.134,00;8.866,00
1993;2015;40;3911;67136;000;Z;227;14000;0,00;0,00;14.000,00;0,00;14.000,00;8.866,00;8.866,00;0;5.134,00;8.866,00
1994;2015;40;3911;67137;###;Z;281;60000;0,00;50.000,00;110.000,00;0,00;110.000,00;84.452,17;84.452,17;0;25.547,83;84.452,17
1995;2015;40;3911;67137;000;Z;281;60000;0,00;50.000,00;110.000,00;0,00;110.000,00;0,00;0,00;0;110.000,00;0,00
1996;2015;40;3911;67137;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;11.395,72;11.395,72;0;-11.395,72;11.395,72
1997;2015;40;3911;67137;101;Z;281;0;0,00;0,00;0,00;0,00;0,00;56.645,73;56.645,73;0;-56.645,73;56.645,73
1998;2015;40;3911;67137;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;16.410,72;16.410,72;0;-16.410,72;16.410,72
1999;2015;40;3911;67150;###;T;285;204000;0,00;0,00;204.000,00;0,00;204.000,00;163.784,51;163.784,51;0;40.215,49;163.784,51
2000;2015;40;3911;67150;000;T;285;204000;0,00;0,00;204.000,00;0,00;204.000,00;163.784,51;163.784,51;0;40.215,49;163.784,51
2001;2015;40;3911;68105;###;Z;282;17600000;0,00;2.400.000,00;20.000.000,00;0,00;20.000.000,00;18.208.868,56;18.208.868,56;0;1.791.131,44;18.208.657,09
2002;2015;40;3911;68105;000;Z;282;17600000;0,00;2.400.000,00;20.000.000,00;0,00;20.000.000,00;0,00;0,00;0;20.000.000,00;0,00
2003;2015;40;3911;68105;100;Z;282;0;0,00;0,00;0,00;0,00;0,00;6.799.907,85;6.799.907,85;0;-6.799.907,85;6.799.790,67
2004;2015;40;3911;68105;103;Z;282;0;0,00;0,00;0,00;0,00;0,00;1.213.855,68;1.213.855,68;0;-1.213.855,68;1.213.855,68
2005;2015;40;3911;68105;104;Z;282;0;0,00;0,00;0,00;0,00;0,00;3.061,80;3.061,80;0;-3.061,80;3.061,80
2006;2015;40;3911;68105;107;Z;282;0;0,00;0,00;0,00;0,00;0,00;615.266,90;615.266,90;0;-615.266,90;615.266,90
2007;2015;40;3911;68105;110;Z;282;0;0,00;0,00;0,00;0,00;0,00;8.999.094,66;8.999.094,66;0;-8.999.094,66;8.999.000,37
2008;2015;40;3911;68105;118;Z;282;0;0,00;0,00;0,00;0,00;0,00;577.681,67;577.681,67;0;-577.681,67;577.681,67
2009;2015;40;3911;68107;###;Z;281;3202000;0,00;1.098.000,00;4.300.000,00;0,00;4.300.000,00;3.977.047,06;3.977.047,06;0;322.952,94;3.976.859,84
2010;2015;40;3911;68107;000;Z;281;3202000;0,00;1.098.000,00;4.300.000,00;0,00;4.300.000,00;0,00;0,00;0;4.300.000,00;0,00
2011;2015;40;3911;68107;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;1.575.383,54;1.575.383,54;0;-1.575.383,54;1.575.196,32
2012;2015;40;3911;68107;103;Z;281;0;0,00;0,00;0,00;0,00;0,00;262.112,06;262.112,06;0;-262.112,06;262.112,06
2013;2015;40;3911;68107;107;Z;281;0;0,00;0,00;0,00;0,00;0,00;38.428,73;38.428,73;0;-38.428,73;38.428,73
2014;2015;40;3911;68107;110;Z;281;0;0,00;0,00;0,00;0,00;0,00;1.996.663,24;1.996.663,24;0;-1.996.663,24;1.996.663,24
2015;2015;40;3911;68107;118;Z;281;0;0,00;0,00;0,00;0,00;0,00;104.459,49;104.459,49;0;-104.459,49;104.459,49
2016;2015;40;3911;68128;###;T;284;14916000;0,00;-1.362.000,00;13.554.000,00;0,00;13.554.000,00;13.426.373,24;13.426.373,24;0;127.626,76;13.426.373,24
2017;2015;40;3911;68128;000;T;284;14916000;0,00;-1.362.000,00;13.554.000,00;0,00;13.554.000,00;0,00;0,00;0;13.554.000,00;0,00
2018;2015;40;3911;68128;513;T;284;0;0,00;0,00;0,00;0,00;0,00;469,92;469,92;0;-469,92;469,92
2019;2015;40;3911;68128;514;T;284;0;0,00;0,00;0,00;0,00;0,00;18.913,60;18.913,60;0;-18.913,60;18.913,60
2020;2015;40;3911;68128;517;T;284;0;0,00;0,00;0,00;0,00;0,00;1.186,43;1.186,43;0;-1.186,43;1.186,43
2021;2015;40;3911;68128;518;T;284;0;0,00;0,00;0,00;0,00;0,00;2.490.728,48;2.490.728,48;0;-2.490.728,48;2.490.728,48
2022;2015;40;3911;68128;610;T;284;0;0,00;0,00;0,00;0,00;0,00;110.750,24;110.750,24;0;-110.750,24;110.750,24
2023;2015;40;3911;68128;613;T;284;0;0,00;0,00;0,00;0,00;0,00;1.378,50;1.378,50;0;-1.378,50;1.378,50
2024;2015;40;3911;68128;617;T;284;0;0,00;0,00;0,00;0,00;0,00;1.339,64;1.339,64;0;-1.339,64;1.339,64
2025;2015;40;3911;68128;618;T;284;0;0,00;0,00;0,00;0,00;0,00;4.618.174,68;4.618.174,68;0;-4.618.174,68;4.618.174,68
2026;2015;40;3911;68128;619;T;284;0;0,00;0,00;0,00;0,00;0,00;-81,33;-81,33;0;81,33;-81,33
2027;2015;40;3911;68128;621;T;284;0;0,00;0,00;0,00;0,00;0,00;364.208,42;364.208,42;0;-364.208,42;364.208,42
2028;2015;40;3911;68128;711;T;284;0;0,00;0,00;0,00;0,00;0,00;65.700,21;65.700,21;0;-65.700,21;65.700,21
2029;2015;40;3911;68128;713;T;284;0;0,00;0,00;0,00;0,00;0,00;341,00;341,00;0;-341,00;341,00
2030;2015;40;3911;68128;714;T;284;0;0,00;0,00;0,00;0,00;0,00;2.953,22;2.953,22;0;-2.953,22;2.953,22
2031;2015;40;3911;68128;717;T;284;0;0,00;0,00;0,00;0,00;0,00;2.375,20;2.375,20;0;-2.375,20;2.375,20
2032;2015;40;3911;68128;718;T;284;0;0,00;0,00;0,00;0,00;0,00;1.399.997,03;1.399.997,03;0;-1.399.997,03;1.399.997,03
2033;2015;40;3911;68128;721;T;284;0;0,00;0,00;0,00;0,00;0,00;1.856.963,78;1.856.963,78;0;-1.856.963,78;1.856.963,78
2034;2015;40;3911;68128;811;T;284;0;0,00;0,00;0,00;0,00;0,00;996.943,77;996.943,77;0;-996.943,77;996.943,77
2035;2015;40;3911;68128;812;T;284;0;0,00;0,00;0,00;0,00;0,00;72.010,51;72.010,51;0;-72.010,51;72.010,51
2036;2015;40;3911;68128;814;T;284;0;0,00;0,00;0,00;0,00;0,00;37.168,77;37.168,77;0;-37.168,77;37.168,77
2037;2015;40;3911;68128;817;T;284;0;0,00;0,00;0,00;0,00;0,00;440,73;440,73;0;-440,73;440,73
2038;2015;40;3911;68128;818;T;284;0;0,00;0,00;0,00;0,00;0,00;856.001,47;856.001,47;0;-856.001,47;856.001,47
2039;2015;40;3911;68128;821;T;284;0;0,00;0,00;0,00;0,00;0,00;528.408,97;528.408,97;0;-528.408,97;528.408,97
2040;2015;40;3911;68129;###;Z;282;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2041;2015;40;3911;68129;000;Z;282;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2042;2015;40;3911;68131;###;Z;281;13000;0,00;3.000,00;16.000,00;0,00;16.000,00;15.901,13;15.901,13;0;98,87;15.901,13
2043;2015;40;3911;68131;000;Z;281;13000;0,00;3.000,00;16.000,00;0,00;16.000,00;0,00;0,00;0;16.000,00;0,00
2044;2015;40;3911;68131;600;Z;281;0;0,00;0,00;0,00;0,00;0,00;15.901,13;15.901,13;0;-15.901,13;15.901,13
2045;2015;40;3911;68135;###;Z;281;80000;0,00;170.000,00;250.000,00;0,00;250.000,00;217.127,38;217.127,38;0;32.872,62;216.690,89
2046;2015;40;3911;68135;000;Z;281;80000;0,00;170.000,00;250.000,00;0,00;250.000,00;0,00;0,00;0;250.000,00;0,00
2047;2015;40;3911;68135;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;43.909,29;43.909,29;0;-43.909,29;43.909,29
2048;2015;40;3911;68135;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;173.218,09;173.218,09;0;-173.218,09;172.781,60
2049;2015;40;3911;68136;###;Z;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;850,71;850,71;0;149,29;850,71
2050;2015;40;3911;68136;000;Z;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;850,71;850,71;0;149,29;850,71
2051;2015;40;3911;68139;###;Z;285;33000;0,00;0,00;33.000,00;0,00;33.000,00;28.981,57;28.981,57;0;4.018,43;28.981,57
2052;2015;40;3911;68139;000;Z;285;33000;0,00;0,00;33.000,00;0,00;33.000,00;28.981,57;28.981,57;0;4.018,43;28.981,57
2053;2015;40;3911;68141;###;Z;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2054;2015;40;3911;68141;000;Z;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2055;2015;40;3911;68146;###;Z;290;1100000;0,00;0,00;1.100.000,00;0,00;1.100.000,00;1.019.482,15;1.019.482,15;0;80.517,85;1.019.482,15
2056;2015;40;3911;68146;000;Z;290;1100000;0,00;0,00;1.100.000,00;0,00;1.100.000,00;1.019.482,15;1.019.482,15;0;80.517,85;1.019.482,15
2057;2015;40;3911;68147;###;Z;290;200000;0,00;-4.000,00;196.000,00;0,00;196.000,00;134.217,50;134.217,50;0;61.782,50;134.217,50
2058;2015;40;3911;68147;000;Z;290;200000;0,00;-4.000,00;196.000,00;0,00;196.000,00;134.217,50;134.217,50;0;61.782,50;134.217,50
2059;2015;40;3911;68149;###;Z;281;7000;0,00;4.000,00;11.000,00;0,00;11.000,00;10.037,59;10.037,59;0;962,41;10.037,59
2060;2015;40;3911;68149;000;Z;281;7000;0,00;4.000,00;11.000,00;0,00;11.000,00;0,00;0,00;0;11.000,00;0,00
2061;2015;40;3911;68149;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;5.312,00;5.312,00;0;-5.312,00;5.312,00
2062;2015;40;3911;68149;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;4.725,59;4.725,59;0;-4.725,59;4.725,59
2063;2015;40;3911;68151;###;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2064;2015;40;3911;68151;000;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2065;2015;40;3911;68159;###;Z;281;3000;0,00;0,00;3.000,00;0,00;3.000,00;2.281,91;2.281,91;0;718,09;2.281,91
2066;2015;40;3911;68159;000;Z;281;3000;0,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0;3.000,00;0,00
2067;2015;40;3911;68159;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;2.281,91;2.281,91;0;-2.281,91;2.281,91
2068;2015;40;3911;68162;###;T;285;1675000;0,00;536.000,00;2.211.000,00;0,00;2.211.000,00;1.775.240,04;1.775.240,04;0;435.759,96;1.775.240,04
2069;2015;40;3911;68162;000;T;285;1675000;0,00;536.000,00;2.211.000,00;0,00;2.211.000,00;0,00;0,00;0;2.211.000,00;0,00
2070;2015;40;3911;68162;136;T;285;0;0,00;0,00;0,00;0,00;0,00;41.774,95;41.774,95;0;-41.774,95;41.774,95
2071;2015;40;3911;68162;178;T;285;0;0,00;0,00;0,00;0,00;0,00;1.733.465,09;1.733.465,09;0;-1.733.465,09;1.733.465,09
2072;2015;40;3911;68164;###;Z;281;1000;0,00;0,00;1.000,00;0,00;1.000,00;175,12;175,12;0;824,88;175,12
2073;2015;40;3911;68164;000;Z;281;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2074;2015;40;3911;68164;600;Z;281;0;0,00;0,00;0,00;0,00;0,00;175,12;175,12;0;-175,12;175,12
2075;2015;40;3911;68167;###;Z;290;290000;0,00;0,00;290.000,00;0,00;290.000,00;285.618,41;285.618,41;0;4.381,59;285.618,41
2076;2015;40;3911;68167;000;Z;290;290000;0,00;0,00;290.000,00;0,00;290.000,00;285.618,41;285.618,41;0;4.381,59;285.618,41
2077;2015;40;3911;68172;###;T;281;7400;0,00;2.500,00;9.900,00;0,00;9.900,00;8.543,11;8.543,11;0;1.356,89;8.543,11
2078;2015;40;3911;68172;000;T;281;7400;0,00;2.500,00;9.900,00;0,00;9.900,00;0,00;0,00;0;9.900,00;0,00
2079;2015;40;3911;68172;600;T;281;0;0,00;0,00;0,00;0,00;0,00;8.543,11;8.543,11;0;-8.543,11;8.543,11
2080;2015;40;3911;68178;###;T;281;1000;0,00;0,00;1.000,00;0,00;1.000,00;886,40;886,40;0;113,60;886,40
2081;2015;40;3911;68178;000;T;281;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2082;2015;40;3911;68178;600;T;281;0;0,00;0,00;0,00;0,00;0,00;886,40;886,40;0;-886,40;886,40
2083;2015;40;3911;68183;###;T;281;2000;0,00;2.500,00;4.500,00;0,00;4.500,00;3.436,50;3.436,50;0;1.063,50;3.436,50
2084;2015;40;3911;68183;000;T;281;2000;0,00;2.500,00;4.500,00;0,00;4.500,00;0,00;0,00;0;4.500,00;0,00
2085;2015;40;3911;68183;600;T;281;0;0,00;0,00;0,00;0,00;0,00;3.436,50;3.436,50;0;-3.436,50;3.436,50
2086;2015;40;3911;68186;###;T;281;0;0,00;500,00;500,00;0,00;500,00;22,50;22,50;0;477,50;22,50
2087;2015;40;3911;68186;000;T;281;0;0,00;500,00;500,00;0,00;500,00;0,00;0,00;0;500,00;0,00
2088;2015;40;3911;68186;600;T;281;0;0,00;0,00;0,00;0,00;0,00;22,50;22,50;0;-22,50;22,50
2089;2015;40;3911;68187;###;Z;290;172000;0,00;0,00;172.000,00;0,00;172.000,00;166.304,87;166.304,87;0;5.695,13;166.304,87
2090;2015;40;3911;68187;000;Z;290;172000;0,00;0,00;172.000,00;0,00;172.000,00;166.304,87;166.304,87;0;5.695,13;166.304,87
2091;2015;40;3911;86322;###;Z;285;230000;0,00;0,00;230.000,00;0,00;230.000,00;189.183,26;189.183,26;0;40.816,74;189.183,26
2092;2015;40;3911;86322;000;Z;285;230000;0,00;0,00;230.000,00;0,00;230.000,00;0,00;0,00;0;230.000,00;0,00
2093;2015;40;3911;86322;100;Z;285;0;0,00;0,00;0,00;0,00;0,00;57.418,46;57.418,46;0;-57.418,46;57.418,46
2094;2015;40;3911;86322;101;Z;285;0;0,00;0,00;0,00;0,00;0,00;9.612,73;9.612,73;0;-9.612,73;9.612,73
2095;2015;40;3911;86322;106;Z;285;0;0,00;0,00;0,00;0,00;0,00;122.152,07;122.152,07;0;-122.152,07;122.152,07
2096;2015;40;3912;11201;###;E03;285;2400;0,00;800,00;3.200,00;0,00;0,00;659,31;0,00;0;0,00;181,41
2097;2015;40;3912;11201;000;E03;285;2400;0,00;800,00;3.200,00;0,00;0,00;659,31;0,00;0;0,00;181,41
2098;2015;40;3912;11936;###;E04;285;103000;0,00;0,00;103.000,00;0,00;0,00;214.818,04;0,00;0;0,00;138.730,94
2099;2015;40;3912;11936;000;E04;285;103000;0,00;0,00;103.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2100;2015;40;3912;11936;151;E04;285;0;0,00;0,00;0,00;0,00;0,00;7.266,31;0,00;0;0,00;5.261,36
2101;2015;40;3912;11936;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;4.289,69;0,00;0;0,00;257,54
2102;2015;40;3912;11936;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;176.562,02;0,00;0;0,00;107.636,44
2103;2015;40;3912;11936;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;24.459,03;0,00;0;0,00;23.334,61
2104;2015;40;3912;11936;156;E04;285;0;0,00;0,00;0,00;0,00;0,00;2.240,99;0,00;0;0,00;2.240,99
2105;2015;40;3912;11940;###;E04;290;0;0,00;0,00;0,00;0,00;0,00;639,46;0,00;0;0,00;256,21
2106;2015;40;3912;11940;000;E04;290;0;0,00;0,00;0,00;0,00;0,00;639,46;0,00;0;0,00;256,21
2107;2015;40;3912;18212;###;E04;285;1500;0,00;0,00;1.500,00;0,00;0,00;308.755,90;0,00;0;0,00;517,64
2108;2015;40;3912;18212;000;E04;285;1500;0,00;0,00;1.500,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2109;2015;40;3912;18212;151;E04;285;0;0,00;0,00;0,00;0,00;0,00;1.475,89;0,00;0;0,00;7,64
2110;2015;40;3912;18212;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;124.133,60;0,00;0;0,00;160,00
2111;2015;40;3912;18212;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;40.754,36;0,00;0;0,00;350,00
2112;2015;40;3912;18212;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;142.392,05;0,00;0;0,00;0,00
2113;2015;40;3912;23602;###;E04;285;1057000;0,00;0,00;1.057.000,00;0,00;0,00;1.271.734,76;0,00;0;0,00;859.966,71
2114;2015;40;3912;23602;000;E04;285;1057000;0,00;0,00;1.057.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2115;2015;40;3912;23602;151;E04;285;0;0,00;0,00;0,00;0,00;0,00;1.099.754,83;0,00;0;0,00;748.746,06
2116;2015;40;3912;23602;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;14.649,28;0,00;0;0,00;11.956,19
2117;2015;40;3912;23602;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;47.931,46;0,00;0;0,00;35.644,38
2118;2015;40;3912;23602;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;109.399,19;0,00;0;0,00;63.620,08
2119;2015;40;3912;28112;###;E04;285;7500;0,00;0,00;7.500,00;0,00;0,00;44.726,80;0,00;0;0,00;8.234,66
2120;2015;40;3912;28112;000;E04;285;7500;0,00;0,00;7.500,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2121;2015;40;3912;28112;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;13.769,05;0,00;0;0,00;500,00
2122;2015;40;3912;28112;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;30.433,61;0,00;0;0,00;7.734,66
2123;2015;40;3912;28112;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2124;2015;40;3912;28112;156;E04;285;0;0,00;0,00;0,00;0,00;0,00;524,14;0,00;0;0,00;0,00
2125;2015;40;3912;28113;###;E04;285;278000;0,00;0,00;278.000,00;0,00;0,00;540.653,11;0,00;0;0,00;227.050,84
2126;2015;40;3912;28113;000;E04;285;278000;0,00;0,00;278.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2127;2015;40;3912;28113;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;11.882,67;0,00;0;0,00;2.079,00
2128;2015;40;3912;28113;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;309.583,01;0,00;0;0,00;128.863,68
2129;2015;40;3912;28113;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;218.872,43;0,00;0;0,00;96.108,16
2130;2015;40;3912;28113;156;E04;285;0;0,00;0,00;0,00;0,00;0,00;315,00;0,00;0;0,00;0,00
2131;2015;40;3912;28114;###;E04;285;50000;0,00;0,00;50.000,00;0,00;0,00;75.093,94;0,00;0;0,00;75.093,94
2132;2015;40;3912;28114;000;E04;285;50000;0,00;0,00;50.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2133;2015;40;3912;28114;153;E04;285;0;0,00;0,00;0,00;0,00;0,00;12.182,32;0,00;0;0,00;12.182,32
2134;2015;40;3912;28114;154;E04;285;0;0,00;0,00;0,00;0,00;0,00;62.911,62;0,00;0;0,00;62.911,62
