Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
2134;2015;40;3912;67116;###;T;284;8693000;0,00;-29.000,00;8.664.000,00;0,00;8.664.000,00;7.091.046,81;7.091.046,81;0;1.572.953,19;7.090.981,32
2135;2015;40;3912;67116;000;T;284;8693000;0,00;-29.000,00;8.664.000,00;0,00;8.664.000,00;0,00;0,00;0;8.664.000,00;0,00
2136;2015;40;3912;67116;515;T;284;0;0,00;0,00;0,00;0,00;0,00;22.287,77;22.287,77;0;-22.287,77;22.287,77
2137;2015;40;3912;67116;516;T;284;0;0,00;0,00;0,00;0,00;0,00;714.823,51;714.823,51;0;-714.823,51;714.823,51
2138;2015;40;3912;67116;520;T;284;0;0,00;0,00;0,00;0,00;0,00;9.632,29;9.632,29;0;-9.632,29;9.632,29
2139;2015;40;3912;67116;615;T;284;0;0,00;0,00;0,00;0,00;0,00;84.307,54;84.307,54;0;-84.307,54;84.307,54
2140;2015;40;3912;67116;616;T;284;0;0,00;0,00;0,00;0,00;0,00;1.527.803,98;1.527.803,98;0;-1.527.803,98;1.527.738,49
2141;2015;40;3912;67116;620;T;284;0;0,00;0,00;0,00;0,00;0,00;5.109,83;5.109,83;0;-5.109,83;5.109,83
2142;2015;40;3912;67116;715;T;284;0;0,00;0,00;0,00;0,00;0,00;9.278,60;9.278,60;0;-9.278,60;9.278,60
2143;2015;40;3912;67116;716;T;284;0;0,00;0,00;0,00;0,00;0,00;2.377.939,01;2.377.939,01;0;-2.377.939,01;2.377.939,01
2144;2015;40;3912;67116;720;T;284;0;0,00;0,00;0,00;0,00;0,00;15.490,33;15.490,33;0;-15.490,33;15.490,33
2145;2015;40;3912;67116;815;T;284;0;0,00;0,00;0,00;0,00;0,00;2.431,38;2.431,38;0;-2.431,38;2.431,38
2146;2015;40;3912;67116;816;T;284;0;0,00;0,00;0,00;0,00;0,00;2.317.678,92;2.317.678,92;0;-2.317.678,92;2.317.678,92
2147;2015;40;3912;67116;820;T;284;0;0,00;0,00;0,00;0,00;0,00;4.263,65;4.263,65;0;-4.263,65;4.263,65
2148;2015;40;3912;67118;###;T;285;101000;0,00;29.000,00;130.000,00;0,00;130.000,00;106.820,12;106.820,12;0;23.179,88;106.820,12
2149;2015;40;3912;67118;000;T;285;101000;0,00;29.000,00;130.000,00;0,00;130.000,00;106.820,12;106.820,12;0;23.179,88;106.820,12
2150;2015;40;3912;67124;###;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2151;2015;40;3912;67124;000;T;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2152;2015;40;3912;67126;###;T;283;29326000;0,00;2.288.000,00;31.614.000,00;0,00;31.614.000,00;25.432.157,03;25.432.157,03;0;6.181.842,97;25.432.095,13
2153;2015;40;3912;67126;000;T;283;29326000;0,00;2.288.000,00;31.614.000,00;0,00;31.614.000,00;0,00;0,00;0;31.614.000,00;0,00
2154;2015;40;3912;67126;424;T;283;0;0,00;0,00;0,00;0,00;0,00;8.546,60;8.546,60;0;-8.546,60;8.546,60
2155;2015;40;3912;67126;425;T;283;0;0,00;0,00;0,00;0,00;0,00;770.306,84;770.306,84;0;-770.306,84;770.306,84
2156;2015;40;3912;67126;426;T;283;0;0,00;0,00;0,00;0,00;0,00;20.251,47;20.251,47;0;-20.251,47;20.251,47
2157;2015;40;3912;67126;427;T;283;0;0,00;0,00;0,00;0,00;0,00;28.461,85;28.461,85;0;-28.461,85;28.461,85
2158;2015;40;3912;67126;429;T;283;0;0,00;0,00;0,00;0,00;0,00;117.073,21;117.073,21;0;-117.073,21;117.073,21
2159;2015;40;3912;67126;430;T;283;0;0,00;0,00;0,00;0,00;0,00;117,23;117,23;0;-117,23;117,23
2160;2015;40;3912;67126;435;T;283;0;0,00;0,00;0,00;0,00;0,00;134.799,08;134.799,08;0;-134.799,08;134.799,08
2161;2015;40;3912;67126;436;T;283;0;0,00;0,00;0,00;0,00;0,00;116.175,63;116.175,63;0;-116.175,63;116.175,63
2162;2015;40;3912;67126;450;T;283;0;0,00;0,00;0,00;0,00;0,00;192,00;192,00;0;-192,00;192,00
2163;2015;40;3912;67126;474;T;283;0;0,00;0,00;0,00;0,00;0,00;541.501,22;541.501,22;0;-541.501,22;541.501,22
2164;2015;40;3912;67126;475;T;283;0;0,00;0,00;0,00;0,00;0,00;6.825.117,11;6.825.117,11;0;-6.825.117,11;6.825.107,21
2165;2015;40;3912;67126;476;T;283;0;0,00;0,00;0,00;0,00;0,00;2.271.864,92;2.271.864,92;0;-2.271.864,92;2.271.864,92
2166;2015;40;3912;67126;477;T;283;0;0,00;0,00;0,00;0,00;0,00;792.414,81;792.414,81;0;-792.414,81;792.414,81
2167;2015;40;3912;67126;479;T;283;0;0,00;0,00;0,00;0,00;0,00;945.571,15;945.571,15;0;-945.571,15;945.519,15
2168;2015;40;3912;67126;480;T;283;0;0,00;0,00;0,00;0,00;0,00;1.096.133,03;1.096.133,03;0;-1.096.133,03;1.096.133,03
2169;2015;40;3912;67126;484;T;283;0;0,00;0,00;0,00;0,00;0,00;55.093,98;55.093,98;0;-55.093,98;55.093,98
2170;2015;40;3912;67126;486;T;283;0;0,00;0,00;0,00;0,00;0,00;547.632,57;547.632,57;0;-547.632,57;547.632,57
2171;2015;40;3912;67126;487;T;283;0;0,00;0,00;0,00;0,00;0,00;10.869.016,71;10.869.016,71;0;-10.869.016,71;10.869.016,71
2172;2015;40;3912;67126;488;T;283;0;0,00;0,00;0,00;0,00;0,00;144.130,26;144.130,26;0;-144.130,26;144.130,26
2173;2015;40;3912;67126;489;T;283;0;0,00;0,00;0,00;0,00;0,00;115.686,07;115.686,07;0;-115.686,07;115.686,07
2174;2015;40;3912;67126;496;T;283;0;0,00;0,00;0,00;0,00;0,00;451,25;451,25;0;-451,25;451,25
2175;2015;40;3912;67126;498;T;283;0;0,00;0,00;0,00;0,00;0,00;31.620,04;31.620,04;0;-31.620,04;31.620,04
2176;2015;40;3912;67127;###;Z;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2177;2015;40;3912;67127;000;Z;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2178;2015;40;3912;67137;###;Z;281;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2179;2015;40;3912;67137;000;Z;281;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2180;2015;40;3912;67150;###;T;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2181;2015;40;3912;67150;000;T;285;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2182;2015;40;3912;67157;###;T;285;17000;0,00;0,00;17.000,00;0,00;17.000,00;0,00;0,00;0;17.000,00;0,00
2183;2015;40;3912;67157;000;T;285;17000;0,00;0,00;17.000,00;0,00;17.000,00;0,00;0,00;0;17.000,00;0,00
2184;2015;40;3912;68105;###;Z;282;4113000;0,00;0,00;4.113.000,00;0,00;4.113.000,00;3.245.038,72;3.245.038,72;0;867.961,28;3.244.963,12
2185;2015;40;3912;68105;000;Z;282;4113000;0,00;0,00;4.113.000,00;0,00;4.113.000,00;0,00;0,00;0;4.113.000,00;0,00
2186;2015;40;3912;68105;100;Z;282;0;0,00;0,00;0,00;0,00;0,00;1.329.245,70;1.329.245,70;0;-1.329.245,70;1.329.170,10
2187;2015;40;3912;68105;103;Z;282;0;0,00;0,00;0,00;0,00;0,00;85.467,77;85.467,77;0;-85.467,77;85.467,77
2188;2015;40;3912;68105;107;Z;282;0;0,00;0,00;0,00;0,00;0,00;135.434,67;135.434,67;0;-135.434,67;135.434,67
2189;2015;40;3912;68105;110;Z;282;0;0,00;0,00;0,00;0,00;0,00;1.694.890,58;1.694.890,58;0;-1.694.890,58;1.694.890,58
2190;2015;40;3912;68107;###;Z;281;328000;0,00;0,00;328.000,00;0,00;328.000,00;257.342,75;257.342,75;0;70.657,25;257.342,75
2191;2015;40;3912;68107;000;Z;281;328000;0,00;0,00;328.000,00;0,00;328.000,00;0,00;0,00;0;328.000,00;0,00
2192;2015;40;3912;68107;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;103.682,92;103.682,92;0;-103.682,92;103.682,92
2193;2015;40;3912;68107;103;Z;281;0;0,00;0,00;0,00;0,00;0,00;27.066,40;27.066,40;0;-27.066,40;27.066,40
2194;2015;40;3912;68107;107;Z;281;0;0,00;0,00;0,00;0,00;0,00;2.964,02;2.964,02;0;-2.964,02;2.964,02
2195;2015;40;3912;68107;110;Z;281;0;0,00;0,00;0,00;0,00;0,00;123.629,41;123.629,41;0;-123.629,41;123.629,41
2196;2015;40;3912;68129;###;Z;282;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2197;2015;40;3912;68129;000;Z;282;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2198;2015;40;3912;68134;###;Z;281;780000;0,00;0,00;780.000,00;0,00;780.000,00;678.061,23;678.061,23;0;101.938,77;678.061,23
2199;2015;40;3912;68134;000;Z;281;780000;0,00;0,00;780.000,00;0,00;780.000,00;678.061,23;678.061,23;0;101.938,77;678.061,23
2200;2015;40;3912;68135;###;Z;281;15000;0,00;10.000,00;25.000,00;0,00;25.000,00;24.697,53;24.697,53;0;302,47;24.697,53
2201;2015;40;3912;68135;000;Z;281;15000;0,00;10.000,00;25.000,00;0,00;25.000,00;0,00;0,00;0;25.000,00;0,00
2202;2015;40;3912;68135;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;8.021,87;8.021,87;0;-8.021,87;8.021,87
2203;2015;40;3912;68135;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;16.675,66;16.675,66;0;-16.675,66;16.675,66
2204;2015;40;3912;68136;###;Z;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2205;2015;40;3912;68136;000;Z;285;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2206;2015;40;3912;68139;###;Z;285;1000;0,00;700,00;1.700,00;0,00;1.700,00;1.276,42;1.276,42;0;423,58;1.276,42
2207;2015;40;3912;68139;000;Z;285;1000;0,00;700,00;1.700,00;0,00;1.700,00;1.276,42;1.276,42;0;423,58;1.276,42
2208;2015;40;3912;68146;###;Z;290;116000;0,00;0,00;116.000,00;0,00;116.000,00;115.926,49;115.926,49;0;73,51;115.926,49
2209;2015;40;3912;68146;000;Z;290;116000;0,00;0,00;116.000,00;0,00;116.000,00;115.926,49;115.926,49;0;73,51;115.926,49
2210;2015;40;3912;68149;###;Z;281;90000;0,00;30.000,00;120.000,00;0,00;120.000,00;91.503,58;91.503,58;0;28.496,42;91.503,58
2211;2015;40;3912;68149;000;Z;281;90000;0,00;30.000,00;120.000,00;0,00;120.000,00;0,00;0,00;0;120.000,00;0,00
2212;2015;40;3912;68149;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;91.236,63;91.236,63;0;-91.236,63;91.236,63
2213;2015;40;3912;68149;106;Z;281;0;0,00;0,00;0,00;0,00;0,00;266,95;266,95;0;-266,95;266,95
2214;2015;40;3912;68167;###;Z;290;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.515,50;2.515,50;0;1.484,50;2.515,50
2215;2015;40;3912;68167;000;Z;290;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.515,50;2.515,50;0;1.484,50;2.515,50
2216;2015;40;3912;68187;###;Z;290;13000;0,00;-700,00;12.300,00;0,00;12.300,00;8.914,50;8.914,50;0;3.385,50;8.914,50
2217;2015;40;3912;68187;000;Z;290;13000;0,00;-700,00;12.300,00;0,00;12.300,00;8.914,50;8.914,50;0;3.385,50;8.914,50
2218;2015;40;3912;68468;###;Z;253;225000;0,00;0,00;225.000,00;0,00;225.000,00;207.923,12;207.923,12;0;17.076,88;207.923,12
2219;2015;40;3912;68468;000;Z;253;225000;0,00;0,00;225.000,00;0,00;225.000,00;207.923,12;207.923,12;0;17.076,88;207.923,12
2220;2015;40;3912;86322;###;Z;285;70000;0,00;0,00;70.000,00;0,00;70.000,00;26.318,57;26.318,57;0;43.681,43;26.318,57
2221;2015;40;3912;86322;000;Z;285;70000;0,00;0,00;70.000,00;0,00;70.000,00;0,00;0,00;0;70.000,00;0,00
2222;2015;40;3912;86322;100;Z;285;0;0,00;0,00;0,00;0,00;0,00;20.466,90;20.466,90;0;-20.466,90;20.466,90
2223;2015;40;3912;86322;106;Z;285;0;0,00;0,00;0,00;0,00;0,00;5.851,67;5.851,67;0;-5.851,67;5.851,67
2224;2015;40;3930;11938;###;E01;235;0;0,00;0,00;0,00;0,00;0,00;11.132,00;0,00;0;0,00;6.859,70
2225;2015;40;3930;11938;000;E01;235;0;0,00;0,00;0,00;0,00;0,00;11.132,00;0,00;0;0,00;6.859,70
2226;2015;40;3930;28290;###;E01;235;0;0,00;0,00;0,00;0,00;0,00;6.863,65;0,00;0;0,00;6.863,65
2227;2015;40;3930;28290;000;E01;235;0;0,00;0,00;0,00;0,00;0,00;6.863,65;0,00;0;0,00;6.863,65
2228;2015;40;3930;29899;###;E01;235;0;0,00;0,00;0,00;0,00;0,00;7.269,42;0,00;0;0,00;7.269,42
2229;2015;40;3930;29899;000;E01;235;0;0,00;0,00;0,00;0,00;0,00;7.269,42;0,00;0;0,00;7.269,42
2230;2015;40;3930;38190;###;E00;890;0;0,00;0,00;0,00;0,00;0,00;3.100,00;0,00;0;0,00;3.100,00
2231;2015;40;3930;38190;000;E00;890;0;0,00;0,00;0,00;0,00;0,00;3.100,00;0,00;0;0,00;3.100,00
2232;2015;40;3930;41201;###;;235;104000;0,00;-516,00;103.484,00;0,00;103.484,00;73.028,40;73.028,40;0;30.455,60;73.028,40
2233;2015;40;3930;41201;000;;235;104000;0,00;-516,00;103.484,00;0,00;103.484,00;73.028,40;73.028,40;0;30.455,60;73.028,40
2234;2015;40;3930;42790;###;;235;0;0,00;4.363,65;4.363,65;0,00;4.363,65;0,00;0,00;0;4.363,65;0,00
2235;2015;40;3930;42790;000;;235;0;0,00;4.363,65;4.363,65;0,00;4.363,65;0,00;0,00;0;4.363,65;0,00
2236;2015;40;3930;54024;###;A09;235;8000;0,00;0,00;8.000,00;0,00;8.000,00;3.232,17;3.232,17;0;4.767,83;3.232,17
2237;2015;40;3930;54024;000;A09;235;8000;0,00;0,00;8.000,00;0,00;8.000,00;3.232,17;3.232,17;0;4.767,83;3.232,17
2238;2015;40;3930;54690;###;A10;235;0;0,00;5.600,00;5.600,00;0,00;5.600,00;500,00;500,00;0;5.100,00;350,00
2239;2015;40;3930;54690;000;A10;235;0;0,00;5.600,00;5.600,00;0,00;5.600,00;0,00;0,00;0;5.600,00;0,00
2240;2015;40;3930;54690;101;A10;235;0;0,00;0,00;0,00;0,00;0,00;500,00;500,00;0;-500,00;350,00
2241;2015;40;3930;67141;###;T;290;34000;0,00;0,00;34.000,00;0,00;34.000,00;28.964,10;28.964,10;0;5.035,90;28.006,20
2242;2015;40;3930;67141;000;T;290;34000;0,00;0,00;34.000,00;0,00;34.000,00;28.964,10;28.964,10;0;5.035,90;28.006,20
2243;2015;40;3930;68123;###;T;235;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2244;2015;40;3930;68123;000;T;235;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2245;2015;40;3930;68154;###;T;235;20000;0,00;0,00;20.000,00;0,00;20.000,00;16.703,00;16.703,00;0;3.297,00;16.703,00
2246;2015;40;3930;68154;000;T;235;20000;0,00;0,00;20.000,00;0,00;20.000,00;16.703,00;16.703,00;0;3.297,00;16.703,00
2247;2015;40;3930;68199;###;Z10;235;0;0,00;7.269,42;7.269,42;0,00;7.269,42;7.269,42;7.269,42;0;0,00;7.269,42
2248;2015;40;3930;68199;000;Z10;235;0;0,00;7.269,42;7.269,42;0,00;7.269,42;7.269,42;7.269,42;0;0,00;7.269,42
2249;2015;40;3960;23105;###;E04;252;33802000;0,00;0,00;33.802.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2250;2015;40;3960;23105;000;E04;252;33802000;0,00;0,00;33.802.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2251;2015;40;3960;23607;###;E04;252;1209000;0,00;0,00;1.209.000,00;0,00;0,00;1.394.447,89;0,00;0;0,00;1.394.447,89
2252;2015;40;3960;23607;000;E04;252;1209000;0,00;0,00;1.209.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2253;2015;40;3960;23607;193;E04;252;0;0,00;0,00;0,00;0,00;0,00;6.160,82;0,00;0;0,00;6.160,82
2254;2015;40;3960;23607;194;E04;252;0;0,00;0,00;0,00;0,00;0,00;1.187,54;0,00;0;0,00;1.187,54
2255;2015;40;3960;23607;195;E04;252;0;0,00;0,00;0,00;0,00;0,00;42,60;0,00;0;0,00;42,60
2256;2015;40;3960;23607;196;E04;252;0;0,00;0,00;0,00;0,00;0,00;1.102.414,25;0,00;0;0,00;1.102.414,25
2257;2015;40;3960;23607;197;E04;252;0;0,00;0,00;0,00;0,00;0,00;276.448,84;0,00;0;0,00;276.448,84
2258;2015;40;3960;23607;198;E04;252;0;0,00;0,00;0,00;0,00;0,00;7.761,04;0,00;0;0,00;7.761,04
2259;2015;40;3960;23607;199;E04;252;0;0,00;0,00;0,00;0,00;0,00;432,80;0,00;0;0,00;432,80
2260;2015;40;3960;23608;###;E01;259;7458000;0,00;0,00;7.458.000,00;0,00;0,00;6.112.436,00;0,00;0;0,00;6.112.436,00
2261;2015;40;3960;23608;000;E01;259;7458000;0,00;0,00;7.458.000,00;0,00;0,00;6.112.436,00;0,00;0;0,00;6.112.436,00
2262;2015;40;3960;23611;###;E04;259;2000;0,00;0,00;2.000,00;0,00;0,00;1.550,29;0,00;0;0,00;1.550,29
2263;2015;40;3960;23611;000;E04;259;2000;0,00;0,00;2.000,00;0,00;0,00;1.550,29;0,00;0;0,00;1.550,29
2264;2015;40;3960;23612;###;E01;259;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2265;2015;40;3960;23612;000;E01;259;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2266;2015;40;3960;23613;###;E01;259;161000;0,00;0,00;161.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2267;2015;40;3960;23613;000;E01;259;161000;0,00;0,00;161.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2268;2015;40;3960;28120;###;E04;252;0;0,00;0,00;0,00;0,00;0,00;52.498,91;0,00;0;0,00;52.498,91
2269;2015;40;3960;28120;193;E04;252;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2270;2015;40;3960;28120;194;E04;252;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2271;2015;40;3960;28120;198;E04;252;0;0,00;0,00;0,00;0,00;0,00;52.498,91;0,00;0;0,00;52.498,91
2272;2015;40;3960;42231;###;;259;2378000;0,00;0,00;2.378.000,00;0,00;2.378.000,00;2.021.312,06;2.021.312,06;0;356.687,94;2.021.312,06
2273;2015;40;3960;42231;000;;259;2378000;0,00;0,00;2.378.000,00;0,00;2.378.000,00;2.021.312,06;2.021.312,06;0;356.687,94;2.021.312,06
2274;2015;40;3960;42830;###;;259;4932000;0,00;0,00;4.932.000,00;0,00;4.932.000,00;3.703.772,71;3.703.772,71;0;1.228.227,29;3.703.772,71
2275;2015;40;3960;42830;000;;259;4932000;0,00;0,00;4.932.000,00;0,00;4.932.000,00;3.703.772,71;3.703.772,71;0;1.228.227,29;3.703.772,71
2276;2015;40;3960;44100;###;;259;161000;0,00;0,00;161.000,00;0,00;161.000,00;93.270,39;93.270,39;0;67.729,61;92.662,48
2277;2015;40;3960;44100;000;;259;161000;0,00;0,00;161.000,00;0,00;161.000,00;91.286,71;91.286,71;0;69.713,29;90.678,80
2278;2015;40;3960;44100;100;;259;0;0,00;0,00;0,00;0,00;0,00;1.983,68;1.983,68;0;-1.983,68;1.983,68
2279;2015;40;3960;52501;###;A09;259;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2280;2015;40;3960;52501;000;A09;259;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
2281;2015;40;3960;52703;###;A09;259;1000;0,00;4.000,00;5.000,00;0,00;5.000,00;1.967,23;2.185,23;0;2.814,77;1.967,23
2282;2015;40;3960;52703;000;A09;259;1000;0,00;4.000,00;5.000,00;0,00;5.000,00;1.967,23;2.185,23;0;2.814,77;1.967,23
2283;2015;40;3960;63603;###;T;251;5959000;0,00;507.000,00;6.466.000,00;0,00;6.466.000,00;5.440.977,70;5.440.977,70;0;1.025.022,30;5.440.977,70
2284;2015;40;3960;63603;000;T;251;5959000;0,00;507.000,00;6.466.000,00;0,00;6.466.000,00;5.440.977,70;5.440.977,70;0;1.025.022,30;5.440.977,70
2285;2015;40;3960;68108;###;Z;252;500000;0,00;0,00;500.000,00;0,00;500.000,00;457.352,20;457.352,20;0;42.647,80;457.352,20
2286;2015;40;3960;68108;000;Z;252;500000;0,00;0,00;500.000,00;0,00;500.000,00;0,00;0,00;0;500.000,00;0,00
2287;2015;40;3960;68108;199;Z;252;0;0,00;0,00;0,00;0,00;0,00;457.352,20;457.352,20;0;-457.352,20;457.352,20
2288;2015;40;3960;68131;###;Z;259;859000;0,00;0,00;859.000,00;0,00;859.000,00;833.248,13;833.248,13;0;25.751,87;833.248,13
2289;2015;40;3960;68131;000;Z;259;859000;0,00;0,00;859.000,00;0,00;859.000,00;0,00;0,00;0;859.000,00;0,00
2290;2015;40;3960;68131;400;Z;259;0;0,00;0,00;0,00;0,00;0,00;833.248,13;833.248,13;0;-833.248,13;833.248,13
2291;2015;40;3960;68144;###;Z;252;114645000;0,00;-607.000,00;114.038.000,00;0,00;114.038.000,00;93.424.535,36;93.424.535,36;0;20.613.464,64;93.424.535,36
2292;2015;40;3960;68144;000;Z;252;114645000;0,00;-607.000,00;114.038.000,00;0,00;114.038.000,00;0,00;0,00;0;114.038.000,00;0,00
2293;2015;40;3960;68144;198;Z;252;0;0,00;0,00;0,00;0,00;0,00;93.424.535,36;93.424.535,36;0;-93.424.535,36;93.424.535,36
2294;2015;40;3960;68152;###;Z;259;10000;0,00;0,00;10.000,00;0,00;10.000,00;-277.895,24;-277.895,24;0;287.895,24;-277.895,24
2295;2015;40;3960;68152;000;Z;259;10000;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0;10.000,00;0,00
2296;2015;40;3960;68152;196;Z;259;0;0,00;0,00;0,00;0,00;0,00;-181.223,27;-181.223,27;0;181.223,27;-181.223,27
2297;2015;40;3960;68152;197;Z;259;0;0,00;0,00;0,00;0,00;0,00;-96.671,97;-96.671,97;0;96.671,97;-96.671,97
2298;2015;40;3960;68164;###;Z;259;10000;0,00;0,00;10.000,00;0,00;10.000,00;3.943,29;3.943,29;0;6.056,71;3.943,29
2299;2015;40;3960;68164;000;Z;259;10000;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0;10.000,00;0,00
2300;2015;40;3960;68164;400;Z;259;0;0,00;0,00;0,00;0,00;0,00;3.943,29;3.943,29;0;-3.943,29;3.943,29
2301;2015;40;3960;68172;###;T;259;620000;0,00;-31.600,00;588.400,00;0,00;588.400,00;515.316,60;515.316,60;0;73.083,40;515.316,60
2302;2015;40;3960;68172;000;T;259;620000;0,00;-31.600,00;588.400,00;0,00;588.400,00;0,00;0,00;0;588.400,00;0,00
2303;2015;40;3960;68172;400;T;259;0;0,00;0,00;0,00;0,00;0,00;515.316,60;515.316,60;0;-515.316,60;515.316,60
2304;2015;40;3960;68178;###;T;259;37000;0,00;0,00;37.000,00;0,00;37.000,00;31.465,32;31.465,32;0;5.534,68;31.465,32
2305;2015;40;3960;68178;000;T;259;37000;0,00;0,00;37.000,00;0,00;37.000,00;0,00;0,00;0;37.000,00;0,00
2306;2015;40;3960;68178;400;T;259;0;0,00;0,00;0,00;0,00;0,00;31.465,32;31.465,32;0;-31.465,32;31.465,32
2307;2015;40;3960;68183;###;T;259;140000;0,00;0,00;140.000,00;0,00;140.000,00;119.082,89;119.082,89;0;20.917,11;119.082,89
2308;2015;40;3960;68183;000;T;259;140000;0,00;0,00;140.000,00;0,00;140.000,00;0,00;0,00;0;140.000,00;0,00
2309;2015;40;3960;68183;400;T;259;0;0,00;0,00;0,00;0,00;0,00;119.082,89;119.082,89;0;-119.082,89;119.082,89
2310;2015;40;3960;68185;###;Z;259;1598000;0,00;302.000,00;1.900.000,00;0,00;1.900.000,00;1.607.037,05;1.607.037,05;0;292.962,95;1.607.037,05
2311;2015;40;3960;68185;000;Z;259;1598000;0,00;302.000,00;1.900.000,00;0,00;1.900.000,00;0,00;0,00;0;1.900.000,00;0,00
2312;2015;40;3960;68185;193;Z;259;0;0,00;0,00;0,00;0,00;0,00;996.966,25;996.966,25;0;-996.966,25;996.966,25
2313;2015;40;3960;68185;194;Z;259;0;0,00;0,00;0,00;0,00;0,00;610.070,80;610.070,80;0;-610.070,80;610.070,80
2314;2015;40;3960;68186;###;T;259;0;0,00;11.000,00;11.000,00;0,00;11.000,00;10.990,72;10.990,72;0;9,28;10.990,72
2315;2015;40;3960;68186;000;T;259;0;0,00;11.000,00;11.000,00;0,00;11.000,00;0,00;0,00;0;11.000,00;0,00
2316;2015;40;3960;68186;400;T;259;0;0,00;0,00;0,00;0,00;0,00;10.990,72;10.990,72;0;-10.990,72;10.990,72
2317;2015;40;3960;86319;###;Z;259;2709000;0,00;0,00;2.709.000,00;0,00;2.709.000,00;2.081.983,06;2.081.983,06;0;627.016,94;2.081.983,06
2318;2015;40;3960;86319;000;Z;259;2709000;0,00;0,00;2.709.000,00;0,00;2.709.000,00;0,00;0,00;0;2.709.000,00;0,00
2319;2015;40;3960;86319;193;Z;259;0;0,00;0,00;0,00;0,00;0,00;-171,92;-171,92;0;171,92;-171,92
2320;2015;40;3960;86319;194;Z;259;0;0,00;0,00;0,00;0,00;0,00;244,00;244,00;0;-244,00;244,00
2321;2015;40;3960;86319;196;Z;259;0;0,00;0,00;0,00;0,00;0,00;1.542.900,04;1.542.900,04;0;-1.542.900,04;1.542.900,04
2322;2015;40;3960;86319;197;Z;259;0;0,00;0,00;0,00;0,00;0,00;515.935,18;515.935,18;0;-515.935,18;515.935,18
2323;2015;40;3960;86319;198;Z;259;0;0,00;0,00;0,00;0,00;0,00;22.622,76;22.622,76;0;-22.622,76;22.622,76
2324;2015;40;3960;86319;199;Z;259;0;0,00;0,00;0,00;0,00;0,00;453,00;453,00;0;-453,00;453,00
2325;2015;40;3995;11934;###;E03;287;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2326;2015;40;3995;11934;000;E03;287;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2327;2015;40;3995;11956;###;E04;287;1500;0,00;0,00;1.500,00;0,00;0,00;6.831,33;0,00;0;0,00;2.418,17
2328;2015;40;3995;11956;000;E04;287;1500;0,00;0,00;1.500,00;0,00;0,00;6.831,33;0,00;0;0,00;2.418,17
